ID	start	stop	Strand	Length	PID	Gene	Synonym	COG	sanger_anot	Possible.DR.phage.PEPPE.	essential.	Annotation	Filter_criteria	Filter
1630996..1631117	1630996	1631117	-	1329	57116865	PE_PGRS27	Rv1450c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1631391..1631908	1631391	1631908	-	1329	57116865	PE_PGRS27	Rv1450c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1631936..1631955	1631936	1631955	-	1329	57116865	PE_PGRS27	Rv1450c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1632057..1632128	1632057	1632128	-	1329	57116865	PE_PGRS27	Rv1450c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1632218..1632220	1632218	1632220	-	1329	57116865	PE_PGRS27	Rv1450c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1632231..1632289	1632231	1632289	-	1329	57116865	PE_PGRS27	Rv1450c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1632355..1632824	1632355	1632824	-	1329	57116865	PE_PGRS27	Rv1450c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1632856..1632858	1632856	1632858	-	1329	57116865	PE_PGRS27	Rv1450c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1633191..1634627	1633191	1634627	-	1329	57116865	PE_PGRS27	Rv1450c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1634628..1634797	1634628	1634797	I	NA	NA		IG1473_Rv1450c-Rv1451						Annotation + Marin et al 2022	DISCARD
1636004..1638229	1636004	1638229	-	741	57116866	PE_PGRS28	Rv1452c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1638230..1638380	1638230	1638380	I	NA	NA		IG1475_Rv1452c-Rv1453						Annotation + Marin et al 2022	DISCARD
1644261..1644362	1644261	1644362	I	NA	NA		IG1481_Rv1458c-Rv1459c						Marin et al 2022 + homoplasy analysis	DISCARD
1655670..1655721	1655670	1655721	-	370	57116869	PE_PGRS29	Rv1468c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1655814..1655815	1655814	1655815	-	370	57116869	PE_PGRS29	Rv1468c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1656096..1656208	1656096	1656208	-	370	57116869	PE_PGRS29	Rv1468c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1656328..1656410	1656328	1656410	-	370	57116869	PE_PGRS29	Rv1468c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1656516..1656596	1656516	1656596	-	370	57116869	PE_PGRS29	Rv1468c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1699863..1699894	1699863	1699894	-	599	15608646	-	Rv1508c	-	 V		nonessential	hypothetical protein	Marin et al 2022 + homoplasy analysis	DISCARD
1699866..1699920	1699866	1699920	+	120	57116880	-	Rv1508A	COG1089M	 II.C.5		nonessential	hypothetical protein	Marin et al 2022 + homoplasy analysis	DISCARD
1753012..1753062	1753012	1753062	-	678	57116882	PPE21	Rv1548c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
1753287..1753333	1753287	1753333	-	678	57116882	PPE21	Rv1548c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
1753334..1753337	1753334	1753337	I	NA	NA		IG1576_Rv1548c-Rv1549						Annotation + Marin et al 2022	DISCARD
1773952..1774109	1773952	1774109	-	230	15608704	-	Rv1566c	COG0791M	 IV.A		nonessential	inv protein	Marin et al 2022 + homoplasy analysis	DISCARD
1779266..1779298	1779266	1779298	-	34	57116888	-	Rv1572c	-	 V	repeat13E12	nonessential	hypothetical protein	Annotation + Marin et al 2022	DISCARD
1779299..1779313	1779299	1779313	I	NA	NA		IG1600_Rv1572c-Rv1573			repeat			Annotation + Marin et al 2022	DISCARD
1779314..1779724	1779314	1779724	+	136	15608711	-	Rv1573	-	 IV.B.3	phage	nonessential	phiRV1 phage protein	Annotation + Marin et al 2022	DISCARD
1779725..1779929	1779725	1779929	I	NA	NA		IG1601_Rv1573-Rv1574			repeat			Annotation + Marin et al 2022	DISCARD
1779930..1780241	1779930	1780241	+	103	15608712	-	Rv1574	-	 IV.B.3	phage	nonessential	phiRV1 phage related protein	Annotation + Marin et al 2022	DISCARD
1780199..1780699	1780199	1780699	+	166	57116889	-	Rv1575	-	 IV.B.3	phage	nonessential	phiRV1 phage protein	Annotation + Marin et al 2022	DISCARD
1780643..1782064	1780643	1782064	-	473	15608714	-	Rv1576c	COG4653R	 IV.B.3	phage	nonessential	phiRV1 phage protein	Annotation + Marin et al 2022	DISCARD
1782065..1782071	1782065	1782071	I	NA	NA		IG1604_Rv1576c-Rv1577c			repeat			Annotation + Marin et al 2022	DISCARD
1782072..1782584	1782072	1782584	-	170	15608715	-	Rv1577c	COG3740R	 IV.B.3	phage	nonessential	phiRv1 phage protein	Annotation + Marin et al 2022	DISCARD
1782585..1782757	1782585	1782757	I	NA	NA		IG1605_Rv1577c-Rv1578c			repeat			Annotation + Marin et al 2022	DISCARD
1782758..1783228	1782758	1783228	-	156	15608716	-	Rv1578c	COG3747L	 IV.B.3	phage	nonessential	phiRv1 phage protein	Annotation + Marin et al 2022	DISCARD
1783229..1783308	1783229	1783308	I	NA	NA		IG1606_Rv1578c-Rv1579c			repeat			Annotation + Marin et al 2022	DISCARD
1783309..1783623	1783309	1783623	-	104	15608717	-	Rv1579c	-	 IV.B.3	phage	nonessential	phiRv1 phage protein	Annotation + Marin et al 2022	DISCARD
1783620..1783892	1783620	1783892	-	90	15608718	-	Rv1580c	-	 IV.B.3	phage	nonessential	phiRv1 phage protein	Annotation + Marin et al 2022	DISCARD
1783893..1783905	1783893	1783905	I	NA	NA		IG1608_Rv1580c-Rv1581c			repeat			Annotation + Marin et al 2022	DISCARD
1783906..1784301	1783906	1784301	-	131	15608719	-	Rv1581c	-	 IV.B.3	phage	nonessential	phiRv1 phage protein	Annotation + Marin et al 2022	DISCARD
1784302..1784496	1784302	1784496	I	NA	NA		IG1609_Rv1581c-Rv1582c			repeat			Annotation + Marin et al 2022	DISCARD
1784497..1785912	1784497	1785912	-	471	15608720	-	Rv1582c	COG3378R	 IV.B.3	phage	nonessential	phiRv1 phage protein	Annotation + Marin et al 2022	DISCARD
1785912..1786310	1785912	1786310	-	132	15608721	-	Rv1583c	-	 IV.B.3	phage	nonessential	phiRv1 phage protein	Annotation + Marin et al 2022	DISCARD
1786307..1786528	1786307	1786528	-	73	15608722	-	Rv1584c	-	 IV.B.3	phage	nonessential	phiRv1 phage protein	Annotation + Marin et al 2022	DISCARD
1786529..1786583	1786529	1786583	I	NA	NA		IG1612_Rv1584c-Rv1585c			repeat			Annotation + Marin et al 2022	DISCARD
1786584..1787099	1786584	1787099	-	171	15608723	-	Rv1585c	-	 IV.B.3	phage	nonessential	phiRv1 phage protein	Annotation + Marin et al 2022	DISCARD
1787096..1788505	1787096	1788505	-	469	15608724	-	Rv1586c	COG1961L	 IV.B.3	phage	nonessential	phiRv1 integrase	Annotation + Marin et al 2022	DISCARD
1788162..1789163	1788162	1789163	-	333	57116890	-	Rv1587c	-	 VI	repeat13E12	nonessential	REP13E12 repeat-containing protein	Annotation + Marin et al 2022	DISCARD
1789164..1789167	1789164	1789167	I	NA	NA		IG1615_Rv1587c-Rv1588c			repeat			Annotation + Marin et al 2022	DISCARD
1789168..1789836	1789168	1789836	-	222	15608726	-	Rv1588c	-	 VI	repeat13E12	nonessential	REP13E12 repeat-containing protein	Annotation + Marin et al 2022	DISCARD
1789837..1789872	1789837	1789872	I	NA	NA		IG1616_Rv1588c-Rv1589						Annotation + Marin et al 2022	DISCARD
1863481..1863575	1863481	1863575	-	1011	57116897	PE_PGRS30	Rv1651c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1863723..1863733	1863723	1863733	-	1011	57116897	PE_PGRS30	Rv1651c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1864008..1864112	1864008	1864112	-	1011	57116897	PE_PGRS30	Rv1651c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1864256..1864323	1864256	1864323	-	1011	57116897	PE_PGRS30	Rv1651c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1864394..1864468	1864394	1864468	-	1011	57116897	PE_PGRS30	Rv1651c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1864554..1864580	1864554	1864580	-	1011	57116897	PE_PGRS30	Rv1651c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1864702..1864872	1864702	1864872	-	1011	57116897	PE_PGRS30	Rv1651c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1864885..1864924	1864885	1864924	-	1011	57116897	PE_PGRS30	Rv1651c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1865012..1865070	1865012	1865070	-	1011	57116897	PE_PGRS30	Rv1651c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1933297..1933384	1933297	1933384	-	394	57116899	PPE23	Rv1706c	-	 V	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
1933712..1933762	1933712	1933762	-	394	57116899	PPE23	Rv1706c	-	 V	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
1955638..1955672	1955638	1955672	I	NA	NA		IG1759_Rv1729c-Rv1730c						Marin et al 2022 + homoplasy analysis	DISCARD
1981614..1984775	1981614	1984775	-	1053	57116904	PPE24	Rv1753c	-	 IV.C.1	PE/PPE/PGRS	essential	PPE family protein	Annotation + Marin et al 2022	DISCARD
1987697..1987744	1987697	1987744	I	NA	NA		IG1785_Rv1755c-Rv1756c						Annotation + Marin et al 2022	DISCARD
1987745..1988629	1987745	1988629	-	294	15608894	-	Rv1756c	COG2801L	 IV.B.1	phage	nonessential	putative transposase	Annotation + Marin et al 2022	DISCARD
1988630..1988679	1988630	1988679	I	NA	NA		IG1786_Rv1756c-Rv1757c			repeat			Annotation + Marin et al 2022	DISCARD
1988680..1989006	1988680	1989006	-	108	15608895	-	Rv1757c	COG2963L	 IV.B.1	phage	nonessential	putative transposase	Annotation + Marin et al 2022	DISCARD
1989007..1989041	1989007	1989041	I	NA	NA		IG1787_Rv1757c-Rv1758						Annotation + Marin et al 2022	DISCARD
1989042..1989068	1989042	1989068	+	174	15608896	cut1	Rv1758	-	 II.C.2		nonessential	cutinase Cut1	Marin et al 2022 + homoplasy analysis	DISCARD
1989894..1989972	1989894	1989972	-	914	57116905	wag22	Rv1759c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1989982..1990093	1989982	1990093	-	914	57116905	wag22	Rv1759c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1990109..1990114	1990109	1990114	-	914	57116905	wag22	Rv1759c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1990322..1990823	1990322	1990823	-	914	57116905	wag22	Rv1759c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1991181..1991480	1991181	1991480	-	914	57116905	wag22	Rv1759c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1991569..1992029	1991569	1992029	-	914	57116905	wag22	Rv1759c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1992054..1992111	1992054	1992111	-	914	57116905	wag22	Rv1759c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1992282..1992334	1992282	1992334	-	914	57116905	wag22	Rv1759c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
1996092..1996151	1996092	1996151	I	NA	NA		IG1792_Rv1762c-Rv1763						Annotation + Marin et al 2022	DISCARD
1996152..1996478	1996152	1996478	+	108	15608901	-	Rv1763	COG2963L	 IV.B.1	phage	nonessential	putative transposase	Annotation + Marin et al 2022	DISCARD
1996479..1996528	1996479	1996528	I	NA	NA		IG1793_Rv1763-Rv1764			repeat			Annotation + Marin et al 2022	DISCARD
1996529..1997413	1996529	1997413	+	294	15608902	-	Rv1764	COG2801L	 IV.B.1	phage	nonessential	putative transposase	Annotation + Marin et al 2022	DISCARD
1997414..1997417	1997414	1997417	I	NA	NA		IG1794_Rv1764-Rv1765c						Annotation + Marin et al 2022	DISCARD
1998516..1998618	1998516	1998618	I	NA	NA		IG1795_Rv1765c-Rv1765A						Annotation + Marin et al 2022	DISCARD
2000924..2000998	2000924	2000998	+	618	57116908	PE_PGRS31	Rv1768	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2001009..2001062	2001009	2001062	+	618	57116908	PE_PGRS31	Rv1768	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2001205..2001716	2001205	2001716	+	618	57116908	PE_PGRS31	Rv1768	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2002029..2002036	2002029	2002036	+	618	57116908	PE_PGRS31	Rv1768	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2002125..2002328	2002125	2002328	+	618	57116908	PE_PGRS31	Rv1768	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2002405..2002406	2002405	2002406	+	618	57116908	PE_PGRS31	Rv1768	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2025296..2025300	2025296	2025300	I	NA	NA		IG1817_Rv1786-Rv1787						Annotation + Marin et al 2022	DISCARD
2025301..2025858	2025301	2025858	+	365	57116909	PPE25	Rv1787	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
2025891..2026167	2025891	2026167	+	365	57116909	PPE25	Rv1787	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
2028420..2028424	2028420	2028424	I	NA	NA		IG1820_Rv1789-Rv1790			repeat			Annotation + Marin et al 2022	DISCARD
2028425..2029246	2028425	2029246	+	350	57116912	PPE27	Rv1790	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
2030328..2030648	2030328	2030648	I	NA	NA		IG1822_Rv1791-Rv1793						Annotation + Marin et al 2022	DISCARD
2030703..2030978	2030703	2030978	+	94	57116914	esxN	Rv1793	-	 VI		nonessential	putative ESAT-6 like protein ESXN (ESAT-6 like protein 5)	Marin et al 2022 + homoplasy analysis	DISCARD
2039731..2039781	2039731	2039781	+	655	57116915	PPE28	Rv1800	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
2043797..2043858	2043797	2043858	+	463	57116917	PPE30	Rv1802	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
2044923..2045047	2044923	2045047	-	639	57116918	PE_PGRS32	Rv1803c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + homoplasy analysis	DISCARD
2045048..2045107	2045048	2045107	-	639	57116918	PE_PGRS32	Rv1803c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2045963..2045964	2045963	2045964	-	639	57116918	PE_PGRS32	Rv1803c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2045969..2045970	2045969	2045970	-	639	57116918	PE_PGRS32	Rv1803c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2046100..2046195	2046100	2046195	-	639	57116918	PE_PGRS32	Rv1803c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2048789..2048842	2048789	2048842	+	399	57116920	PPE31	Rv1807	-	 IV.C.1	PE/PPE/PGRS	essential	PPE family protein	Annotation + Marin et al 2022	DISCARD
2050287..2050398	2050287	2050398	+	409	57116921	PPE32	Rv1808	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
2061412..2062159	2061412	2062159	-	498	57116923	PE_PGRS33	Rv1818c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2062286..2062369	2062286	2062369	-	498	57116923	PE_PGRS33	Rv1818c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2062448..2062515	2062448	2062515	-	498	57116923	PE_PGRS33	Rv1818c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2087913..2087970	2087913	2087970	I	NA	NA		IG1869_Rv1839c-Rv1840c						Annotation + homoplasy analysis	DISCARD
2088461..2088499	2088461	2088499	-	515	57116924	PE_PGRS34	Rv1840c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2088773..2088933	2088773	2088933	-	515	57116924	PE_PGRS34	Rv1840c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2088946..2088949	2088946	2088949	-	515	57116924	PE_PGRS34	Rv1840c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2089092..2089162	2089092	2089162	-	515	57116924	PE_PGRS34	Rv1840c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2089292..2089348	2089292	2089348	-	515	57116924	PE_PGRS34	Rv1840c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2162932..2167311	2162932	2167311	-	1459	57116928	PPE34	Rv1917c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
2167846..2167901	2167846	2167901	-	987	57116929	PPE35	Rv1918c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
2168808..2168872	2168808	2168872	-	987	57116929	PPE35	Rv1918c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
2168886..2168950	2168886	2168950	-	987	57116929	PPE35	Rv1918c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
2168982..2169056	2168982	2169056	-	987	57116929	PPE35	Rv1918c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
2169060..2169134	2169060	2169134	-	987	57116929	PPE35	Rv1918c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
2169571..2169628	2169571	2169628	-	987	57116929	PPE35	Rv1918c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
2170281..2170334	2170281	2170334	-	987	57116929	PPE35	Rv1918c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
2195935..2195988	2195935	2195988	I	NA	NA		IG1975_Rv1944c-Rv1945						Annotation + Marin et al 2022	DISCARD
2195989..2196780	2195989	2196780	+	454	15609082	-	Rv1945	-	 V	repeat13E12	nonessential	hypothetical protein	Annotation + Marin et al 2022	DISCARD
2196856..2197248	2196856	2197248	+	454	15609082	-	Rv1945	-	 V	repeat13E12	nonessential	hypothetical protein	Annotation + Marin et al 2022	DISCARD
2197279..2197353	2197279	2197353	+	454	15609082	-	Rv1945	-	 V	repeat13E12	nonessential	hypothetical protein	Annotation + Marin et al 2022	DISCARD
2197354..2197365	2197354	2197365	I	NA	NA		IG1976_Rv1945-Rv1946c						Annotation + Marin et al 2022	DISCARD
2260253..2260309	2260253	2260309	I	NA	NA		IG2044_Rv2012-Rv2013						Annotation + Marin et al 2022	DISCARD
2260343..2260439	2260343	2260439	I	NA	NA		IG2044_Rv2012-Rv2013						Annotation + Marin et al 2022	DISCARD
2261440..2261518	2261440	2261518	+	196	57116937	-	Rv2014	COG3547L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
2266486..2266487	2266486	2266487	-	99	15609157	-	Rv2020c	COG4889R	 V		nonessential	hypothetical protein	Marin et al 2022 + homoplasy analysis	DISCARD
2266507..2266508	2266507	2266508	-	99	15609157	-	Rv2020c	COG4889R	 V		nonessential	hypothetical protein	Marin et al 2022 + homoplasy analysis	DISCARD
2266516..2266517	2266516	2266517	-	99	15609157	-	Rv2020c	COG4889R	 V		nonessential	hypothetical protein	Marin et al 2022 + homoplasy analysis	DISCARD
2266549..2266550	2266549	2266550	-	99	15609157	-	Rv2020c	COG4889R	 V		nonessential	hypothetical protein	Marin et al 2022 + homoplasy analysis	DISCARD
2266552..2266553	2266552	2266553	-	99	15609157	-	Rv2020c	COG4889R	 V		nonessential	hypothetical protein	Marin et al 2022 + homoplasy analysis	DISCARD
2266582..2266583	2266582	2266583	-	99	15609157	-	Rv2020c	COG4889R	 V		nonessential	hypothetical protein	Marin et al 2022 + homoplasy analysis	DISCARD
2266597..2266598	2266597	2266598	-	99	15609157	-	Rv2020c	COG4889R	 V		nonessential	hypothetical protein	Marin et al 2022 + homoplasy analysis	DISCARD
2266603..2266604	2266603	2266604	-	99	15609157	-	Rv2020c	COG4889R	 V		nonessential	hypothetical protein	Marin et al 2022 + homoplasy analysis	DISCARD
2266623..2266624	2266623	2266624	-	99	15609157	-	Rv2020c	COG4889R	 V		nonessential	hypothetical protein	Marin et al 2022 + homoplasy analysis	DISCARD
2294815..2294911	2294815	2294911	-	4151	15609185	pks12	Rv2048c	COG3321Q	 I.I		essential	polyketide synthase pks12	Marin et al 2022 + homoplasy analysis	DISCARD
2295289..2296015	2295289	2296015	-	4151	15609185	pks12	Rv2048c	COG3321Q	 I.I		essential	polyketide synthase pks12	Marin et al 2022 + homoplasy analysis	DISCARD
2296029..2296427	2296029	2296427	-	4151	15609185	pks12	Rv2048c	COG3321Q	 I.I		essential	polyketide synthase pks12	Marin et al 2022 + homoplasy analysis	DISCARD
2300446..2300580	2300446	2300580	-	4151	15609185	pks12	Rv2048c	COG3321Q	 I.I		essential	polyketide synthase pks12	Marin et al 2022 + homoplasy analysis	DISCARD
2301379..2302105	2301379	2302105	-	4151	15609185	pks12	Rv2048c	COG3321Q	 I.I		essential	polyketide synthase pks12	Marin et al 2022 + homoplasy analysis	DISCARD
2306276..2306457	2306276	2306457	-	4151	15609185	pks12	Rv2048c	COG3321Q	 I.I		essential	polyketide synthase pks12	Marin et al 2022 + homoplasy analysis	DISCARD
2306512..2306646	2306512	2306646	-	4151	15609185	pks12	Rv2048c	COG3321Q	 I.I		essential	polyketide synthase pks12	Marin et al 2022 + homoplasy analysis	DISCARD
2338415..2338416	2338415	2338416	-	146	15609218	-	Rv2081c	-	 II.C.5		nonessential	transmembrane protein	Marin et al 2022 + homoplasy analysis	DISCARD
2338430..2338431	2338430	2338431	-	146	15609218	-	Rv2081c	-	 II.C.5		nonessential	transmembrane protein	Marin et al 2022 + homoplasy analysis	DISCARD
2338456..2338457	2338456	2338457	-	146	15609218	-	Rv2081c	-	 II.C.5		nonessential	transmembrane protein	Marin et al 2022 + homoplasy analysis	DISCARD
2338676..2338679	2338676	2338679	I	NA	NA		IG2114_Rv2081c-Rv2082						Marin et al 2022 + homoplasy analysis	DISCARD
2338706..2338707	2338706	2338707	I	NA	NA		IG2114_Rv2081c-Rv2082						Marin et al 2022 + homoplasy analysis	DISCARD
2338715..2338716	2338715	2338716	+	721	15609219	-	Rv2082	-	 V		nonessential	hypothetical protein	Marin et al 2022 + homoplasy analysis	DISCARD
2338719..2338720	2338719	2338720	+	721	15609219	-	Rv2082	-	 V		nonessential	hypothetical protein	Marin et al 2022 + homoplasy analysis	DISCARD
2339512..2339573	2339512	2339573	+	721	15609219	-	Rv2082	-	 V		nonessential	hypothetical protein	Marin et al 2022 + homoplasy analysis	DISCARD
2356873..2356918	2356873	2356918	I	NA	NA		IG2130_Rv2097c-Rv2100						Annotation + Marin et al 2022	DISCARD
2356927..2356933	2356927	2356933	I	NA	NA		IG2130_Rv2097c-Rv2100						Annotation + Marin et al 2022	DISCARD
2357181..2357185	2357181	2357185	I	NA	NA		IG2130_Rv2097c-Rv2100						Annotation + Marin et al 2022	DISCARD
2357249..2357268	2357249	2357268	I	NA	NA		IG2130_Rv2097c-Rv2100						Annotation + Marin et al 2022	DISCARD
2357291..2357297	2357291	2357297	I	NA	NA		IG2130_Rv2097c-Rv2100						Annotation + Marin et al 2022	DISCARD
2357314..2357321	2357314	2357321	I	NA	NA		IG2130_Rv2097c-Rv2100						Annotation + Marin et al 2022	DISCARD
2357417..2357420	2357417	2357420	I	NA	NA		IG2130_Rv2097c-Rv2100						Annotation + Marin et al 2022	DISCARD
2357426..2357607	2357426	2357607	I	NA	NA		IG2130_Rv2097c-Rv2100						Annotation + Marin et al 2022	DISCARD
2357841..2357901	2357841	2357901	I	NA	NA		IG2130_Rv2097c-Rv2100						Annotation + Marin et al 2022	DISCARD
2358659..2358715	2358659	2358715	+	550	15609237	-	Rv2100	-	 V	repeat13E12	nonessential	hypothetical protein	Annotation + Marin et al 2022	DISCARD
2358755..2358832	2358755	2358832	+	550	15609237	-	Rv2100	-	 V	repeat13E12	nonessential	hypothetical protein	Annotation + Marin et al 2022	DISCARD
2358918..2358991	2358918	2358991	+	550	15609237	-	Rv2100	-	 V	repeat13E12	nonessential	hypothetical protein	Annotation + Marin et al 2022	DISCARD
